date,CDXTIL15,CDXTHL15,AMCIsUSD Index,SPX Index,SPTR Index,CCMP Index,INDU Index,SX5E Index,NKY Index,VIX Index,USGG2YR Index,USGG10YR Index,GC1 Comdty,CO1 Comdty,CU1 Comdty,DXY Curncy
2009-09-21,103.472046,93.79572,0.15262792,1064.66,1744.47,2138.04,9778.86,2872.51,,24.06,0.9836,3.4799,1003.9,68.69,48370.0,76.776
2009-09-22,103.520676,94.7741,0.1833157,1071.66,1755.993,2146.3,9829.87,2881.6,,23.08,0.951,3.4445,1014.4,70.53,48660.0,76.118
2009-09-23,103.42585,94.668335,0.21588437,1060.87,1738.316,2131.42,9748.55,2887.24,,23.49,0.9605,3.4184,1013.1,67.99,48500.0,76.047
2009-09-24,103.29957,94.53779,0.15886351,1050.78,1722.019,2107.61,9707.44,2838.22,10544.22,24.95,0.9368,3.3813,997.6,64.82,47940.0,76.9
2009-09-25,103.10165,93.97718,0.11921216,1044.38,1711.531,2090.92,9665.19,2831.95,10265.98,25.61,0.9842,3.3184,990.3,65.11,47040.0,76.812
2009-09-28,103.27609,94.46812,0.12152736,1062.98,1742.317,2130.74,9789.36,2899.12,10009.52,24.88,0.9684,3.2797,992.5,65.54,46360.0,77.051
2009-09-29,103.20277,93.74581,0.12722525,1060.61,1738.476,2124.04,9742.2,2892.44,10100.2,25.19,0.9921,3.2906,993.1,65.49,46120.0,77.124
2009-09-30,103.01091,92.54484,0.11189471,1057.08,1732.859,2122.42,9712.28,2872.63,10133.23,25.61,0.9446,3.3053,1008.0,69.07,47370.0,76.653
2009-10-01,102.63863,91.67778,-0.03683775,1029.85,1688.236,2057.48,9509.28,2810.46,9978.64,28.27,0.8654,3.179,1000.7,69.19,,77.188
2009-10-02,102.76919,92.512146,-0.12075667,1025.21,1680.705,2048.11,9487.67,2760.6,9731.87,28.68,0.8648,3.2188,1004.3,68.07,,77.003
2009-10-05,103.0107,93.896774,-0.07066827,1040.46,1705.733,2068.15,9599.75,2790.78,9674.49,26.84,0.8726,3.2205,1017.8,68.04,,76.642
2009-10-06,103.00369,93.81283,0.01689485,1054.72,1729.144,2103.57,9731.25,2865.7,9691.8,25.7,0.9043,3.2552,1039.7,68.56,,76.335
2009-10-07,102.98752,93.94417,0.0838912,1057.58,1734.744,2110.33,9725.58,2852.17,9799.6,24.68,0.8563,3.182,1044.4,67.2,,76.494
2009-10-08,102.98206,94.02562,0.1162734,1065.48,1747.704,2123.93,9786.87,2887.61,9832.47,24.18,0.88,3.2477,1056.3,69.77,,75.966
2009-10-09,103.03108,94.10356,0.16548488,1071.49,1757.604,2139.28,9864.94,2882.18,10016.39,23.12,0.9597,3.3802,1048.6,70.0,49270.0,76.431
2009-10-12,103.03108,94.10356,0.18242776,1076.19,1765.313,2139.14,9885.8,2914.35,,23.01,0.9597,3.3783,1057.5,71.36,49080.0,76.126
2009-10-13,103.122986,94.85178,0.18745212,1073.19,1760.51,2139.89,9871.06,2879.06,10076.56,22.99,0.9033,3.3468,1065.0,72.4,48850.0,75.976
2009-10-14,103.352844,95.687996,0.20585461,1092.02,1791.47,2172.23,10015.86,2950.82,10060.21,22.86,0.9112,3.4136,1064.7,73.1,48840.0,75.551
2009-10-15,103.32918,95.42246,0.27257088,1096.56,1798.911,2173.29,10062.94,2939.09,10238.65,21.72,0.9434,3.4565,1050.6,74.45,49120.0,75.481
2009-10-16,103.258606,95.398506,0.29377854,1087.68,1784.351,2156.8,9995.91,2893.53,10257.56,21.43,0.9513,3.4115,1051.5,76.99,48840.0,75.597
2009-10-19,103.349884,95.70416,0.29382715,1097.91,1801.125,2176.32,10092.19,2947.41,10236.51,21.49,0.9593,3.3891,1058.1,77.77,49230.0,75.51
2009-10-20,103.270515,95.56492,0.3230828,1091.06,1789.928,2163.47,10041.48,2925.08,10336.84,20.9,0.9186,3.3407,1058.6,77.24,50160.0,75.565
2009-10-21,103.10869,94.942505,0.2757954,1081.4,1774.334,2150.73,9949.36,2936.83,10333.39,22.22,0.951,3.3853,1064.5,79.69,49990.0,74.972
2009-10-22,103.2386,95.50997,0.30718562,1092.91,1793.337,2165.29,10081.31,2902.19,10267.17,20.69,0.9347,3.4132,1058.6,79.51,50830.0,75.094
2009-10-23,103.20722,95.40988,0.2676855,1079.6,1771.502,2154.47,9972.18,2886.08,10282.99,22.27,0.9999,3.49,1056.4,78.92,51040.0,75.468
2009-10-26,103.09452,95.03511,0.18391481,1066.95,1750.754,2141.85,9867.96,2834.82,10362.62,24.31,1.0246,3.5542,1042.8,77.26,51600.0,76.061
2009-10-27,103.00173,94.38108,0.13400476,1063.41,1744.953,2116.09,9882.17,2835.17,10212.46,24.83,0.926,3.4448,1035.4,77.92,51130.0,76.135
2009-10-28,102.76277,93.26719,-0.00414016,1042.63,1711.087,2059.61,9762.69,2778.46,10075.05,27.91,0.9366,3.4148,1030.5,75.86,51350.0,76.425
2009-10-29,103.063866,94.50373,0.05196587,1066.11,1749.763,2097.55,9962.58,2824.78,9891.1,24.76,0.9762,3.4974,1047.1,78.04,50140.0,75.917
2009-10-30,102.798065,93.35163,-0.11102151,1036.19,1700.668,2045.11,9712.73,2743.5,10034.74,30.69,0.8891,3.3828,1040.4,75.2,51280.0,76.3
2009-11-02,102.83826,93.31784,-0.15079792,1042.88,1711.652,2049.2,9789.44,2762.95,9802.95,29.78,0.9127,3.4145,1054.0,76.55,50520.0,76.29
2009-11-03,102.88433,93.239456,-0.11996891,1045.41,1715.812,2057.32,9771.91,2712.3,,28.81,0.9126,3.4652,1084.9,78.11,50870.0,76.386
2009-11-04,102.964066,93.62798,-0.07710114,1046.5,1718.206,2055.52,9802.14,2763.29,9844.31,27.72,0.8966,3.5237,1087.3,78.89,51200.0,75.643
2009-11-05,103.03686,93.96289,0.02200792,1066.63,1751.445,2105.32,10005.96,2793.44,9717.44,25.43,0.8726,3.5236,1089.3,77.99,50790.0,75.741
2009-11-06,103.0893,94.135216,0.09504104,1069.3,1756.067,2112.44,10023.42,2794.25,9789.35,24.19,0.8401,3.4971,1095.7,75.87,51320.0,75.819
2009-11-09,103.32259,94.784,0.15509921,1093.08,1795.558,2154.06,10226.94,2860.11,9808.99,23.15,0.8479,3.4857,1101.4,77.77,51450.0,75.026
2009-11-10,103.33613,95.03631,0.20649531,1093.01,1795.903,2151.08,10246.97,2856.44,9870.73,22.84,0.8234,3.4724,1102.5,77.5,51150.0,75.021
2009-11-11,103.33613,95.03631,0.21330401,1098.51,1804.928,2166.9,10291.26,2881.01,9871.68,23.04,0.8232,3.4831,1114.6,77.95,51030.0,75.162
2009-11-12,103.269066,95.03336,0.1765501,1087.24,1786.661,2149.02,10197.47,2876.92,9804.49,24.24,0.8071,3.4438,1106.6,76.02,51170.0,75.596
2009-11-13,103.28755,94.74864,0.1909379,1093.48,1796.931,2167.88,10270.47,2883.04,9770.31,23.36,0.8063,3.4177,1116.7,75.55,50980.0,75.334
2009-11-16,103.31802,95.28142,0.20689175,1109.3,1823.291,2197.85,10406.96,2926.15,9791.18,22.89,0.7658,3.3343,1139.2,78.76,52340.0,74.894
2009-11-17,103.28899,95.40014,0.23681763,1110.32,1825.184,2203.78,10437.42,2906.92,9729.93,22.41,0.7574,3.3232,1139.4,78.97,53400.0,75.369
2009-11-18,103.293015,95.28069,0.2705954,1109.8,1824.609,2193.14,10426.31,2908.53,9676.8,21.63,0.7409,3.3638,1141.2,79.47,53590.0,75.185
2009-11-19,103.17702,95.06574,0.24287035,1094.9,1800.117,2156.82,10332.44,2860.29,9549.47,22.63,0.7001,3.3361,1141.9,77.64,53530.0,75.293
2009-11-20,103.15225,94.80935,0.24175103,1091.38,1794.645,2146.04,10318.16,2833.06,9497.68,22.19,0.7232,3.3656,1146.8,77.2,53650.0,75.656
2009-11-23,103.19775,94.28088,0.27277347,1106.24,1819.173,2176.01,10450.95,2898.19,,21.16,0.7228,3.3489,1164.7,77.46,54760.0,75.085
2009-11-24,103.17112,93.91093,0.31309792,1105.65,1818.315,2169.18,10433.71,2877.58,9401.58,20.47,0.7263,3.3027,1165.8,76.46,54380.0,75.068
2009-11-25,103.18278,94.147865,0.2214332,1110.63,1826.742,2176.05,10464.4,2896.9,9441.64,20.48,0.7421,3.2695,1187.0,78.44,54460.0,74.269
2009-11-26,103.18278,94.147865,0.19888394,,,,,2799.44,9383.24,,0.7421,3.2694,,76.99,55450.0,74.826
2009-11-27,102.99839,93.301094,0.03699327,1091.49,1795.695,2138.44,10309.92,2831.14,9081.52,24.74,0.6791,3.2051,1174.2,77.18,54080.0,74.996
2009-11-30,103.009415,93.752205,-0.01394131,1095.63,1802.68,2144.6,10344.84,2797.25,9345.55,24.51,0.6632,3.1978,1181.1,78.47,54840.0,74.879
2009-12-01,103.190094,94.50804,0.06860517,1108.86,1824.541,2175.81,10471.58,2871.75,9572.2,21.92,0.671,3.2822,1200.2,79.35,55040.0,74.365
2009-12-02,103.25293,94.88182,0.1349716,1109.24,1825.398,2185.03,10452.68,2877.94,9608.94,21.12,0.7183,3.3099,1213.0,77.88,55610.0,74.669
2009-12-03,103.2614,94.96902,0.11136747,1099.92,1810.126,2173.14,10366.15,2876.14,9977.67,22.46,0.7183,3.3842,1218.3,78.36,55920.0,74.631
2009-12-04,103.34989,95.5922,0.1564146,1105.98,1820.107,2194.35,10388.9,2910.33,10022.59,21.25,0.8297,3.4722,1169.5,77.52,55670.0,75.911
2009-12-07,103.47092,96.01797,0.15271568,1103.25,1815.697,2189.61,10390.11,2896.23,10167.6,22.1,0.758,3.429,1164.0,76.43,55770.0,75.767
2009-12-08,103.45219,96.010765,0.09862887,1091.94,1797.306,2172.99,10285.97,2849.17,10140.47,23.69,0.7181,3.3804,1143.4,75.19,55850.0,76.31
2009-12-09,103.453636,96.056465,0.11404218,1095.95,1804.099,2183.73,10337.05,2818.1,10004.72,22.66,0.742,3.4328,1120.9,72.39,54910.0,76.038
2009-12-10,103.53733,96.23561,0.11053193,1102.35,1814.814,2190.86,10405.83,2851.29,9862.82,22.32,0.766,3.4967,1126.2,71.86,54070.0,76.045
2009-12-11,103.64957,97.106834,0.1493296,1106.41,1821.803,2190.31,10471.5,2862.32,10107.87,21.59,0.7982,3.5498,1119.9,71.88,54140.0,76.573
2009-12-14,103.767,98.00633,0.1827207,1114.11,1834.553,2212.1,10501.05,2885.0,10105.68,21.15,0.8467,3.548,1123.8,71.89,54530.0,76.352
2009-12-15,103.735664,97.50905,0.19825578,1107.93,1824.366,2201.05,10452.0,2888.58,10083.48,21.49,0.8468,3.5861,1123.0,72.05,55100.0,76.961
2009-12-16,103.83203,98.24193,0.22807495,1109.18,1826.452,2206.91,10441.12,2926.52,10177.41,20.54,0.8308,3.5975,1136.2,73.55,55270.0,76.995
2009-12-17,103.79393,98.03041,0.17910281,1096.08,1804.961,2180.05,10308.26,2891.66,10163.8,22.51,0.75,3.478,1107.4,73.37,55800.0,77.694
2009-12-18,103.90872,98.813484,0.15747085,1102.47,1815.495,2211.69,10328.89,2871.22,10142.05,21.68,0.7906,3.5368,1111.5,73.75,55280.0,77.821
2009-12-21,104.05659,99.804085,0.20198527,1114.05,1834.594,2237.66,10414.14,2926.05,10183.47,20.49,0.8558,3.6745,1096.0,72.99,55600.0,78.037
2009-12-22,104.12391,100.0481,0.25838688,1118.02,1841.175,2252.67,10464.93,2945.71,10378.03,19.54,0.9049,3.7538,1086.7,73.46,55510.0,78.25
2009-12-23,104.154526,100.16136,0.27213347,1120.59,1845.804,2269.64,10466.44,2957.48,,19.71,0.9215,3.7481,1094.0,75.45,55480.0,77.897
2009-12-24,104.2015,100.556,0.29706407,1126.48,1855.501,2285.69,10520.1,2957.03,10536.92,19.47,0.9637,3.8029,1104.8,76.31,56510.0,77.734
2009-12-25,104.2015,100.556,0.3078691,,,,,,10494.71,,0.964,3.803,,,57720.0,
2009-12-28,104.22755,100.71528,0.29787412,1127.78,1857.888,2291.08,10547.08,2982.42,10634.23,19.93,1.0387,3.8402,1107.9,77.32,58540.0,77.633
2009-12-29,104.205345,100.62655,0.28279015,1126.2,1855.609,2288.4,10545.41,2992.08,10638.06,20.01,1.0792,3.7972,1098.1,77.64,58420.0,77.831
2009-12-30,104.14199,100.338356,0.28188455,1126.42,1856.141,2291.28,10548.51,2966.24,10546.44,19.96,1.0792,3.7856,1092.5,78.03,58770.0,77.914
2009-12-31,104.10262,99.97252,0.21728355,1115.1,1837.499,2269.15,10428.05,2964.96,,21.68,1.1354,3.8368,1096.2,77.93,59690.0,77.86
2010-01-01,104.10262,99.97252,0.21044867,,,,,,,,1.1356,3.835,,,,
2010-01-04,104.2619,101.267265,0.25136867,1132.99,1867.063,2308.42,10583.96,3017.8,10654.79,20.04,1.0638,3.8155,1118.3,80.12,60370.0,77.525
2010-01-05,104.33144,101.44276,0.3041616,1136.52,1872.896,2308.71,10572.02,3012.36,10681.83,19.35,1.008,3.7608,1118.7,80.59,60360.0,77.619
2010-01-06,104.50974,101.44804,0.3403938,1137.14,1874.729,2301.09,10573.68,3009.66,10731.45,19.16,0.992,3.8215,1136.5,81.89,61400.0,77.493
2010-01-07,104.42185,101.240166,0.3678904,1141.69,1882.344,2300.05,10606.86,3007.34,10681.66,19.06,1.024,3.8235,1133.7,81.51,61860.0,77.913
2010-01-08,104.479706,101.43992,0.43450186,1144.98,1887.766,2317.17,10618.19,3017.85,10798.32,18.13,0.9759,3.8297,1138.9,81.37,60500.0,77.471
2010-01-11,104.57969,102.14026,0.47091988,1146.98,1891.056,2312.41,10663.99,3010.24,,17.55,0.9357,3.818,1151.4,80.97,61990.0,77.005
2010-01-12,104.44897,101.510765,0.4672468,1136.22,1873.32,2282.31,10627.26,2976.89,10879.14,18.25,0.9034,3.7108,1129.4,79.3,61480.0,76.954
2010-01-13,104.421394,101.55746,0.4628628,1145.68,1889.095,2307.9,10680.77,2978.41,10735.03,17.85,0.9597,3.7908,1136.8,78.31,59860.0,76.846
2010-01-14,104.374504,101.42858,0.46052304,1148.46,1893.723,2316.74,10710.55,2989.71,10907.68,17.63,0.9193,3.7382,1143.0,77.82,60880.0,76.732
2010-01-15,104.22755,100.79567,0.4388447,1136.03,1873.297,2287.99,10609.65,2940.25,10982.1,17.91,0.8621,3.6744,1130.5,77.11,60570.0,77.323
2010-01-18,104.22755,100.79567,0.4409901,,,,,2957.87,10855.08,,0.8619,3.6745,,77.1,60640.0,77.064
2010-01-19,104.19148,100.664536,0.43569848,1150.23,1896.718,2320.4,10725.43,2984.82,10764.9,17.58,0.8862,3.6919,1140.0,77.63,61550.0,77.5
2010-01-20,104.17544,100.61994,0.3847464,1138.04,1876.898,2291.25,10603.15,2914.6,10737.52,18.68,0.8698,3.6474,1112.6,76.32,61500.0,78.338
2010-01-21,103.93479,99.140625,0.21408519,1116.48,1841.386,2265.7,10389.88,2863.25,10868.41,22.27,0.829,3.5858,1103.2,74.58,60790.0,78.32
2010-01-22,103.66623,98.0245,-0.0432338,1091.76,1800.612,2205.29,10172.98,2836.8,10590.55,27.31,0.7875,3.6071,1089.7,72.83,59370.0,78.277
2010-01-25,103.71609,98.12027,-0.07205975,1096.78,1808.93,2210.8,10196.86,2807.3,10512.69,25.41,0.8117,3.6265,1095.7,73.69,59690.0,78.19
2010-01-26,103.76774,98.400894,-0.02994738,1092.17,1801.344,2203.73,10194.29,2827.74,10325.28,24.55,0.8033,3.6188,1098.3,73.29,59770.0,78.432
2010-01-27,103.71077,98.332504,0.0438536,1097.5,1810.21,2221.41,10236.16,2787.4,10252.08,23.14,0.9146,3.6479,1084.5,72.24,59540.0,78.675
2010-01-28,103.68266,98.41344,0.02654864,1084.53,1788.972,2179.0,10120.46,2737.33,10414.29,23.73,0.8592,3.6344,1083.6,72.13,57600.0,78.904
2010-01-29,103.65602,98.14644,-0.03069992,1073.87,1771.398,2147.35,10067.33,2776.83,10198.04,24.62,0.8118,3.5844,1083.0,71.46,56170.0,79.462
2010-02-01,103.744545,98.16008,0.02106566,1089.19,1796.668,2171.2,10185.53,2793.29,10205.02,22.59,0.8512,3.6501,1105.0,73.11,54140.0,79.242
2010-02-02,103.858765,98.98993,0.08474558,1103.32,1819.991,2190.06,10296.85,2830.01,10371.09,21.48,0.8512,3.6405,1118.0,76.06,54790.0,79.014
2010-02-03,103.88473,99.41222,0.10498498,1097.28,1810.636,2190.91,10270.55,2804.61,10404.33,21.6,0.875,3.7047,1112.0,75.92,55340.0,79.372
2010-02-04,103.543365,98.03039,-0.06927589,1063.11,1754.297,2125.43,10002.18,2707.45,10355.98,26.08,0.8035,3.6058,1063.0,72.13,53940.0,79.916
2010-02-05,103.45318,97.24791,-0.20904227,1066.19,1759.381,2141.12,10012.23,2631.64,10057.09,26.11,0.7633,3.5654,1052.8,69.59,51880.0,80.441
2010-02-08,103.245445,96.1528,-0.29016775,1056.74,1744.373,2126.05,9908.39,2664.29,9951.82,26.51,0.7632,3.5597,1066.2,70.11,52640.0,80.302
2010-02-09,103.422714,96.47732,-0.33681878,1070.52,1767.179,2150.87,10058.64,2668.43,9932.9,26.0,0.827,3.6448,1077.2,72.13,52840.0,79.863
2010-02-10,103.46853,96.31099,-0.3015892,1068.13,1763.691,2147.87,10038.38,2700.17,9963.99,25.4,0.875,3.6897,1076.3,72.54,54140.0,80.028
2010-02-11,103.62911,96.80631,-0.19735198,1078.47,1781.009,2177.41,10144.19,2680.25,,23.96,0.8669,3.7155,1094.7,73.05,55360.0,79.994
2010-02-12,103.589325,96.27543,-0.11070798,1075.51,1776.502,2183.53,10099.14,2674.46,10092.19,22.73,0.8265,3.6928,1090.0,72.9,56280.0,80.218
2010-02-15,103.589325,96.27543,-0.11871048,,,,,2683.83,10013.3,,0.8265,3.6909,,72.51,,80.332
2010-02-16,103.6436,96.634636,-0.08401106,1094.87,1808.725,2214.19,10268.81,2720.77,10034.25,22.25,0.8022,3.6569,1119.8,75.68,,79.7
2010-02-17,103.73719,97.5688,-0.04018659,1099.51,1816.702,2226.29,10309.24,2762.25,10306.83,21.72,0.8426,3.7307,1120.1,76.27,,80.376
2010-02-18,103.90452,98.58888,0.04902288,1106.75,1828.811,2241.71,10392.9,2778.3,10335.69,20.63,0.9236,3.8012,1118.7,77.78,,80.398
2010-02-19,103.98089,98.87568,0.11372492,1109.17,1833.091,2243.87,10402.35,2793.37,10123.58,20.02,0.9157,3.7726,1122.1,78.19,,80.643
2010-02-22,103.98994,98.96457,0.1873458,1108.01,1831.205,2242.03,10383.38,2778.12,10400.47,19.94,0.8831,3.7955,1113.1,78.61,59280.0,80.507
2010-02-23,103.852356,98.256874,0.14904766,1094.6,1809.054,2213.44,10282.41,2730.57,10352.1,21.37,0.826,3.6834,1103.2,77.25,58750.0,80.85
2010-02-24,103.884445,98.25029,0.15373693,1105.24,1826.985,2235.9,10374.16,2734.95,10198.83,20.27,0.8592,3.6909,1097.2,78.09,58130.0,80.849
2010-02-25,103.861595,98.28752,0.15909345,1102.94,1823.639,2234.22,10321.03,2684.42,10101.96,20.1,0.8197,3.6324,1108.5,76.29,58360.0,80.787
2010-02-26,103.974075,98.73866,0.1809428,1104.49,1826.271,2238.26,10325.26,2728.47,10126.03,19.5,0.8118,3.6117,1118.9,77.59,58240.0,80.362
2010-03-01,104.12255,99.253586,0.22010142,1115.71,1844.871,2273.57,10403.79,2772.7,10172.06,19.26,0.7959,3.6079,1118.3,76.89,60570.0,80.658
2010-03-02,104.081215,99.23662,0.26521313,1118.31,1849.168,2280.79,10405.98,2796.33,10221.84,19.06,0.7879,3.6041,1137.4,78.18,59730.0,80.521
2010-03-03,104.13107,99.38795,0.3060212,1118.79,1850.242,2280.68,10396.76,2822.59,10253.14,18.83,0.8036,3.6173,1143.3,79.25,59720.0,79.977
2010-03-04,104.12337,99.49251,0.33150065,1122.97,1857.204,2292.31,10444.14,2816.1,10145.72,18.72,0.8511,3.6022,1133.1,78.54,59870.0,80.561
2010-03-05,104.27601,100.73507,0.39418808,1138.7,1883.28,2326.35,10566.2,2877.44,10368.96,17.42,0.891,3.6796,1135.2,79.89,59550.0,80.432
2010-03-08,104.41981,100.97311,0.42373958,1138.5,1883.287,2332.21,10552.52,2879.29,10585.92,17.79,0.891,3.7157,1124.0,80.47,60470.0,80.432
2010-03-09,104.380226,100.96472,0.46060643,1140.45,1886.603,2340.68,10564.38,2880.71,10567.65,17.92,0.867,3.7005,1122.3,79.91,60270.0,80.592
2010-03-10,104.40695,101.18483,0.4536715,1145.61,1895.384,2358.95,10567.33,2909.4,10563.92,18.57,0.899,3.7215,1108.1,80.48,60550.0,80.445
2010-03-11,104.39327,101.26901,0.49180835,1150.24,1903.683,2368.46,10611.84,2895.74,10664.95,18.06,0.9473,3.7272,1108.2,80.28,59720.0,80.323
2010-03-12,104.40413,101.38517,0.51588184,1149.99,1903.287,2367.66,10624.69,2898.36,10751.26,17.58,0.9476,3.7006,1101.7,79.39,59490.0,79.833
2010-03-15,104.373436,101.14478,0.49944538,1150.51,1904.187,2362.21,10642.15,2870.55,10751.98,18.0,0.9396,3.6949,1105.4,77.89,58600.0,80.251
2010-03-16,104.42823,101.5701,0.51082593,1159.46,1919.023,2378.01,10685.98,2905.93,10721.71,17.69,0.9073,3.6493,1122.5,79.02,58360.0,79.753
2010-03-17,104.44922,101.73281,0.5497685,1166.21,1930.22,2389.09,10733.67,2931.31,10846.98,16.91,0.9154,3.6361,1124.2,81.96,59660.0,79.638
2010-03-18,104.38342,101.52477,0.5714616,1165.83,1929.627,2391.28,10779.17,2913.74,10744.03,16.62,0.9561,3.6759,1127.5,81.48,59820.0,80.225
2010-03-19,104.25993,100.96821,0.54565746,1159.9,1919.802,2374.41,10741.98,2897.95,10824.72,16.97,0.989,3.6892,1107.6,79.88,60090.0,80.724
2010-03-22,104.21969,101.453064,0.52262545,1165.81,1929.636,2395.4,10785.89,2890.75,,16.87,0.9647,3.6588,1099.5,80.54,59630.0,80.651
2010-03-23,104.40343,102.080444,0.523838,1174.17,1943.701,2415.24,10888.83,2910.52,10774.15,16.35,0.973,3.6854,1103.7,80.7,59850.0,80.896
2010-03-24,104.31573,101.75144,0.48754984,1167.72,1933.041,2398.76,10836.15,2903.94,10815.03,17.55,1.0871,3.8524,1088.8,79.62,59480.0,81.838
2010-03-25,104.325325,101.69497,0.43771052,1165.73,1929.746,2397.41,10841.21,2948.09,10828.85,18.4,1.0792,3.8777,1092.9,79.61,59160.0,82.12
2010-03-26,104.34661,101.69894,0.4290784,1166.59,1931.18,2395.13,10850.36,2940.94,10996.37,17.77,1.0396,3.8468,1104.3,79.29,60000.0,81.676
2010-03-29,104.45137,102.259705,0.4337813,1173.22,1942.507,2404.36,10895.86,2947.49,10986.47,17.59,1.0396,3.8643,1110.3,81.17,61780.0,81.358
2010-03-30,104.408966,101.90957,0.43549228,1173.27,1942.814,2410.69,10907.42,2939.68,11097.14,17.13,1.0554,3.8566,1104.5,81.28,62140.0,81.47
2010-03-31,104.32189,101.27732,0.41060254,1169.43,1936.477,2397.96,10856.63,2931.16,11089.94,17.59,1.0158,3.8257,1113.3,82.7,61970.0,81.073
2010-04-01,104.38167,101.533554,0.3942336,1178.1,1950.907,2402.58,10927.07,2978.5,11244.4,17.47,1.0558,3.8685,1126.1,84.01,62380.0,80.776
2010-04-02,104.38167,101.533554,0.3898465,,,,,,11286.09,,1.1038,3.9446,,,62710.0,81.173
2010-04-05,104.55427,102.52107,0.41174152,1187.44,1966.44,2429.53,10973.55,,11339.3,17.02,1.168,3.9859,1133.8,85.88,,81.094
2010-04-06,104.53639,102.63631,0.46573454,1189.44,1969.755,2436.81,10969.99,2989.49,11282.32,16.23,1.136,3.9505,1136.0,86.15,63380.0,81.387
2010-04-07,104.37227,102.266205,0.47272202,1182.45,1959.041,2431.16,10897.52,2974.62,11292.83,16.62,1.048,3.8531,1153.0,85.59,63140.0,81.443
2010-04-08,104.4017,102.615036,0.45012653,1186.44,1965.721,2436.81,10927.07,2942.31,11168.2,16.48,1.0641,3.8901,1152.9,84.81,62380.0,81.534
2010-04-09,104.47332,103.221794,0.44603202,1194.37,1978.863,2454.05,10997.35,2993.54,11204.34,16.14,1.0563,3.8825,1161.9,84.83,62790.0,81.093
2010-04-12,104.54426,103.70508,0.48745218,1196.48,1982.396,2457.87,11005.97,3002.23,11251.9,15.58,1.0322,3.8417,1162.2,84.77,63260.0,80.562
2010-04-13,104.57113,103.897766,0.50260633,1197.3,1983.906,2465.99,11019.42,2988.24,11161.23,16.2,1.0484,3.8204,1153.4,84.72,62470.0,80.507
2010-04-14,104.624664,104.53487,0.53548515,1210.65,2006.056,2504.86,11123.11,3008.03,11204.9,15.59,1.0484,3.8593,1159.6,86.15,62900.0,80.19
2010-04-15,104.66704,105.0129,0.5300858,1211.67,2007.74,2515.69,11144.57,3012.65,11273.79,15.89,1.008,3.8321,1160.3,87.17,62790.0,80.482
2010-04-16,104.42715,104.14161,0.4393786,1192.13,1975.364,2481.26,11018.66,2949.65,11102.18,18.36,0.9513,3.7626,1136.9,85.99,62420.0,80.824
2010-04-19,104.350075,104.06663,0.44128165,1197.52,1984.318,2480.11,11092.05,2940.19,10908.77,17.34,0.9756,3.7974,1135.8,84.23,60560.0,81.0
2010-04-20,104.49742,104.63587,0.4899317,1207.17,2000.328,2500.31,11117.06,2983.91,10900.68,15.73,1.0081,3.7993,1139.2,84.8,60640.0,81.049
2010-04-21,104.42187,104.63138,0.5081134,1205.94,1998.313,2504.61,11124.92,2947.64,11090.05,16.32,0.9918,3.7356,1148.8,85.7,60650.0,81.161
2010-04-22,104.345116,104.499435,0.49467137,1208.67,2002.932,2519.07,11134.29,2897.59,10949.09,16.47,1.0244,3.7723,1142.9,85.67,60740.0,81.567
2010-04-23,104.34783,104.7354,0.47448993,1217.28,2017.193,2530.15,11204.28,2918.11,10914.46,16.62,1.0656,3.8092,1153.7,87.25,60790.0,81.352
2010-04-26,104.27082,104.78305,0.45029023,1212.05,2008.553,2522.95,11205.03,2947.04,11165.79,17.47,1.0492,3.8054,1154.0,86.83,61450.0,81.481
2010-04-27,103.95968,103.44413,0.23685683,1183.71,1961.598,2471.47,10991.99,2838.78,11212.66,22.81,0.9506,3.6877,1162.2,85.78,60840.0,82.146
2010-04-28,104.101685,103.95742,0.19476628,1191.36,1974.629,2471.73,11045.27,2788.54,10924.79,21.08,1.0237,3.7628,1171.8,86.16,58560.0,82.381
2010-04-29,104.342476,104.50954,0.29848176,1206.78,2000.345,2511.92,11167.32,2828.12,,18.44,1.0,3.7243,1168.8,86.9,58920.0,82.003
2010-04-30,104.229576,103.980194,0.24085297,1186.69,1967.049,2461.19,11008.61,2816.86,11057.4,22.05,0.9603,3.6532,1180.7,87.44,58710.0,81.866
2010-05-03,104.31192,104.24191,0.30298203,1202.26,1992.873,2498.74,11151.83,2816.5,,20.19,0.992,3.682,1183.3,88.94,,82.272
2010-05-04,103.964035,103.27538,0.17805074,1173.6,1945.372,2424.25,10926.77,2708.12,,23.84,0.9363,3.5902,1169.2,85.67,58120.0,83.299
2010-05-05,103.63104,101.62814,0.08401178,1165.9,1933.251,2402.29,10868.12,2679.3,,24.91,0.8567,3.5388,1175.0,82.61,56580.0,84.079
2010-05-06,102.53597,98.76019,-0.27447087,1128.15,1870.949,2319.64,10520.32,2611.41,10695.69,32.8,0.7849,3.3938,1197.3,79.83,56840.0,84.894
2010-05-07,102.94201,98.58411,-0.7732143,1110.88,1842.32,2265.64,10380.43,2500.18,10364.59,40.95,0.808,3.4255,1210.4,78.27,55020.0,84.45
2010-05-10,103.87333,101.73466,-0.4379344,1159.73,1923.39,2374.67,10785.14,2758.89,10530.7,28.84,0.8637,3.5406,1200.8,80.12,56130.0,84.156
